,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,R01,-74.38849,-87.179017,-69.0,-74.81947,-83.0,-75.41094,-80.1449275,-83.0,-59.0,-82.0,-89.342765,-78.0,-85.75032,-84.0,-70.12864,-85.58841,-200,-86.84419,-88.0,-89.1579925,-200,-87.0
1,1,R01,-74.38849,-87.179017,-69.0,-72.0,-84.001,-75.41094,-80.1449275,-79.30418499999999,-61.002,-79.998,-89.342765,-78.500496,-85.75032,-82.999,-69.0,-82.0,-200,-89.999,-86.23473,-89.1579925,-200,-84.497505
2,2,R01,-88.0,-87.179017,-69.0,-73.501495,-79.754555,-84.0,-80.1449275,-79.30418499999999,-60.794277,-80.155518,-89.342765,-80.00532,-85.75032,-81.89011500000001,-69.0,-84.502495,-200,-86.84419,-86.23473,-89.1579925,-200,-82.99335
3,3,R01,-81.49351,-88.498505,-66.67999,-75.00599,-79.754555,-81.497505,-88.997,-79.997,-58.660233,-82.005325,-89.342765,-82.77317,-88.999,-81.89011500000001,-68.66556,-85.67221,-200,-88.66156,-86.23473,-89.99667,-200,-84.14656
4,4,R01,-78.987366,-86.65957,-66.67999,-74.81947,-83.33178,-79.658905,-86.656906,-79.99801,-57.738785,-82.759224,-89.74527,-88.1188475,-89.33378,-81.996,-67.99452,-85.58841,-200,-87.73978,-89.74526,-89.99751,-200,-84.253746
5,5,R01,-74.38849,-88.004,-68.49651,-74.50099,-81.98953,-78.23431,-85.23281,-80.25026,-57.38687,-81.9984,-89.59444,-81.80713,-85.75032,-81.493515,-70.12864,-85.58841,-200,-86.780495,-88.98726,-89.39085,-200,-83.59522
6,6,R01,-74.38849,-87.179017,-67.99124,-74.3996,-81.99165,-75.41094,-80.1449275,-81.00917,-57.32122,-82.16837,-89.49356,-81.50045,-88.74626,-80.98885,-67.59085,-84.244255,-200,-87.15716,-86.23473,-89.1579925,-200,-82.47599
7,7,R01,-77.22833,-87.39602,-67.99273,-74.50149,-79.754555,-77.37733,-83.76897,-79.30418499999999,-60.794277,-80.155518,-89.342765,-82.45291,-88.59522,-81.89011500000001,-67.49058,-83.38526,-200,-86.84419,-86.23473,-89.1579925,-200,-84.14656
8,8,R01,-76.17017,-87.15911,-66.67999,-74.721085,-79.754555,-77.8224,-83.29906,-80.4985,-58.00686,-82.29024,-89.342765,-83.17033,-87.98509,-79.97252,-67.56523,-82.98048,-200,-86.84104,-87.80149,-89.663925,-200,-84.14656
9,9,R01,-75.29277,-87.135796,-66.67999,-74.81947,-81.14455,-77.84843,-83.10869,-80.2789,-58.393967,-82.2527,-89.56777,-88.1188475,-87.987274,-79.53692,-67.49213,-82.8368,-200,-86.602936,-87.68404,-89.71318,-200,-84.14656
10,10,R01,-74.38849,-87.179017,-67.84725,-74.81947,-80.390656,-78.25603,-82.9653,-79.854836,-58.116062,-81.75902,-89.49434,-83.15056,-85.75032,-79.467476,-70.12864,-85.58841,-200,-86.64903,-87.72491,-89.87961,-200,-82.40624
11,11,R01,-74.38849,-87.179017,-67.608345,-74.75716,-80.5988,-75.41094,-80.1449275,-79.7556,-57.99819,-80.155518,-89.32087,-83.34589,-86.95427,-80.45798,-67.66717,-82.34058,-200,-86.686104,-86.23473,-89.1579925,-200,-82.48303
12,12,R01,-74.37061,-87.764885,-67.53772,-74.901436,-79.754555,-77.99413,-83.08542,-79.30418499999999,-60.794277,-80.155518,-89.181366,-83.5066,-86.03089,-81.89011500000001,-67.80793,-82.30105,-200,-86.84419,-88.22118,-89.31315,-200,-82.65913
13,13,R01,-73.80535,-87.79218,-66.67999,-75.12307,-80.52929,-77.88914,-83.182014,-80.30949,-60.794277,-81.78447,-89.342765,-83.73154,-86.13325,-81.89011500000001,-67.92375,-82.37487,-200,-86.81376,-88.51466,-88.963234,-200,-84.14656
14,14,R01,-73.47969,-87.70852,-66.67999,-74.81947,-80.26216,-77.80275,-82.87285,-80.37658,-58.77564,-81.61109,-89.2609,-88.1188475,-85.92598,-80.30399,-68.02084,-85.58841,-200,-86.74035,-88.07603,-88.966805,-200,-82.80074
15,15,R01,-74.38849,-87.73684,-67.2697,-75.30543,-80.13953,-75.41094,-82.34303,-80.342606,-59.337162,-81.465744,-88.96673,-83.50092,-85.75032,-80.27446,-70.12864,-85.58841,-200,-86.593414,-87.527885,-88.879585,-200,-82.8201
