,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A03,-70.0,-75.0,-56.0,-67.0,-70.32056800000001,-71.0,-75.0,-74.0,-68.82225,-72.97739999999999,-88.17559,-85.624146,-84.0,-82.52163,-74.0,-85.15547950000001,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.45943
1,1,A03,-69.499504,-75.0,-56.5005,-67.0,-73.0,-73.002,-73.498505,-74.500496,-57.0,-81.0,-88.17559,-85.624146,-82.999,-82.52163,-75.501495,-86.997,-89.408215,-88.90357,-88.0,-85.0,-200,-87.45943
2,2,A03,-72.67687,-76.33777,-57.318557,-65.138915,-71.999,-74.339096,-71.99401,-74.33311,-59.002,-80.499504,-86.0,-85.624146,-80.94541799999999,-86.0,-76.337105,-86.66356,-89.408215,-88.90357,-86.498505,-85.0,-200,-87.45943
3,3,A03,-67.18582,-73.94489999999999,-56.33311,-66.66556,-71.330444,-72.31983,-69.72982,-74.249245,-60.339104,-78.3258,-86.500496,-85.624146,-80.94541799999999,-84.999,-75.23626999999999,-85.15547950000001,-89.408215,-88.99335,-84.99401,-85.0,-200,-89.0
4,4,A03,-75.275665,-73.94489999999999,-56.249252,-65.49103,-70.99551,-72.74326,-67.862015,-69.41639,-61.260715,-76.733315,-87.00199,-88.48056,-83.66822,-83.996,-75.24526,-84.230804,-89.408215,-88.90357,-81.23738,-86.762215,-200,-87.45943
5,5,A03,-74.41032,-77.00797,-56.401196,-64.78448,-70.32056800000001,-72.18806,-68.974945,-69.41639,-68.82225,-72.97739999999999,-87.75673,-86.966576,-82.49302,-82.52163,-74.99323,-83.77931,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.45943
6,6,A03,-73.492165,-77.81592,-56.842224,-64.99075,-69.78208,-71.816734,-68.809494,-72.98447,-62.01751,-76.78729,-88.17559,-85.624146,-81.98846,-82.52163,-75.503494,-83.64706,-89.408215,-88.90357,-84.24029,-86.81034,-200,-87.45943
7,7,A03,-72.980415,-78.01686,-57.318557,-65.138915,-68.80084,-72.28322,-68.69087,-71.96888,-62.52365,-75.80516,-88.41313,-85.624146,-81.65101,-85.507484,-76.455505,-83.84532,-89.408215,-88.90357,-83.58449,-87.35164,-200,-89.999
8,8,A03,-67.18582,-78.01439,-56.57226,-64.99211,-68.390396,-72.31983,-68.60152,-70.94765,-62.446915,-76.41988,-88.682434,-85.954025,-80.94541799999999,-86.21433,-75.23626999999999,-85.15547950000001,-89.408215,-89.66191,-83.3156,-87.59319,-200,-88.98725
9,9,A03,-67.18582,-73.94489999999999,-56.239586,-64.734474,-68.08124,-71.98792,-67.862015,-69.41639,-61.871788,-77.01224,-89.31514,-85.96076,-82.28832,-86.347664,-76.0086,-84.38265,-89.408215,-88.90357,-81.23738,-85.85066,-200,-88.1409
10,10,A03,-71.948296,-77.8832,-55.863518,-64.649216,-70.32056800000001,-71.75715,-68.18343,-70.30776,-68.82225,-72.97739999999999,-89.79171,-85.57784,-81.73371,-86.589806,-75.65934,-84.570404,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.53408
11,11,A03,-71.83821,-78.01285,-55.56109,-64.58065,-67.83964,-71.57156,-67.63599,-69.807686,-68.82225,-76.77865,-88.17559,-86.555534,-81.06811,-82.52163,-75.37847,-84.19332,-89.408215,-89.71145,-82.82972,-88.16313,-200,-87.45943
12,12,A03,-71.644066,-78.539566,-57.318557,-65.138915,-68.173416,-71.32172,-67.18556,-69.61677,-62.23493,-77.01326,-88.17559,-85.624146,-80.94541799999999,-86.77219,-75.050224,-83.98022,-89.408215,-88.90357,-82.46375,-88.14419,-200,-87.45943
13,13,A03,-67.18582,-73.94489999999999,-55.89521,-66.2731,-68.545204,-72.31983,-66.988396,-69.55684,-62.52696,-77.20629,-88.17559,-86.70809,-80.94541799999999,-86.56646,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-82.40992,-88.23457,-200,-88.37033
14,14,A03,-71.87297,-73.94489999999999,-56.265522,-66.78974,-69.0373,-71.382904,-67.862015,-69.41639,-62.67008,-77.27789,-89.84126,-86.83361,-81.27214,-86.2954,-74.865265,-83.801575,-89.408215,-88.90357,-82.8947,-88.308945,-200,-88.21126
15,15,A03,-71.61379,-78.77862,-56.665245,-66.46977,-70.32056800000001,-71.435005,-66.56723,-69.41639,-68.82225,-72.97739999999999,-88.17559,-86.938835,-81.342865,-82.52163,-74.96107,-83.56504,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.66087
16,16,A03,-71.984116,-79.15945,-56.771427,-66.03463,-69.20301,-71.5595,-66.28345,-69.41639,-63.421555,-77.001144,-88.17559,-87.02843,-81.58258,-82.52163,-74.88461,-83.44054,-89.408215,-88.90357,-82.90493,-88.73214,-200,-87.45943
17,17,A03,-72.06493,-79.56812,-57.318557,-65.138915,-69.34596,-71.74352,-66.186676,-69.21237,-63.385963,-76.76239,-88.17559,-85.624146,-80.94541799999999,-85.97523,-74.5163,-83.40732,-89.408215,-88.90357,-82.82329,-88.501465,-200,-87.499504
18,18,A03,-67.18582,-73.94489999999999,-56.93947,-66.78606,-69.69689,-72.31983,-66.10142,-69.35458,-63.275707,-76.55409,-88.17559,-87.18527,-80.94541799999999,-86.06768,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-82.92264,-88.30247,-200,-87.364235
19,19,A03,-72.28625,-73.94489999999999,-57.0875,-67.23248,-70.07789,-72.31983,-67.862015,-69.41639,-63.405727,-76.3706,-88.17559,-87.02049,-82.03997,-86.23082,-74.4792,-85.15547950000001,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.33348
20,20,A03,-72.26568,-80.079796,-57.219017,-67.35403,-70.32056800000001,-72.12116,-67.862015,-69.41639,-68.82225,-72.97739999999999,-88.17559,-86.659805,-82.11634,-82.52163,-74.17119,-83.59358,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.2274
21,21,A03,-72.17864,-80.3754,-57.33672,-67.33063,-69.659935,-72.25036,-66.23198,-69.32784,-63.44842,-76.48264,-88.17559,-86.33937,-82.10757,-82.52163,-74.29205,-83.69029,-89.408215,-88.90357,-82.61058,-88.581276,-200,-87.45943
22,22,A03,-72.100746,-80.635796,-57.318557,-65.138915,-69.81459,-72.36599,-66.41492,-69.30429,-63.280056,-76.38466,-88.17559,-85.624146,-81.81246,-86.61022,-74.46468,-83.84294,-89.408215,-88.90357,-82.71535,-88.82689,-200,-87.13486
23,23,A03,-67.18582,-80.79837,-57.379005,-67.819534,-70.081406,-72.31983,-66.643456,-69.14583,-63.459812,-76.10514,-88.17559,-86.31695,-80.94541799999999,-86.86583,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-83.02317,-88.97632,-200,-87.05332
24,24,A03,-71.83933,-73.94489999999999,-57.417316,-68.26251,-70.32315,-72.40641,-67.862015,-69.41639,-63.812992,-76.46881,-88.17559,-86.29674,-81.89413,-87.091,-74.18925,-83.85296,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.32472
25,25,A03,-71.72586,-81.00996,-57.392326,-68.66595,-70.32056800000001,-72.44302,-67.862015,-68.87183,-68.82225,-72.97739999999999,-88.17559,-86.27843,-81.96721,-82.52163,-73.87852,-83.86203,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.45943
26,26,A03,-71.50276,-81.26431,-57.48601,-69.03505,-70.603195,-72.4165,-66.60376,-68.561264,-64.87331,-76.32098,-88.17559,-86.26176,-81.9693,-82.52163,-73.652504,-83.69065,-89.408215,-88.90357,-83.09034,-89.043976,-200,-87.45943
27,27,A03,-71.53174,-73.94489999999999,-57.318557,-65.138915,-70.85941,-72.56704,-66.56761,-68.526634,-64.701256,-76.12745,-88.17559,-85.624146,-81.9095,-87.49734,-73.38802,-85.15547950000001,-89.408215,-88.90357,-83.084366,-89.041176,-200,-87.69979
28,28,A03,-67.18582,-73.94489999999999,-57.57208,-69.31729,-71.094795,-72.31983,-66.41799,-68.794495,-64.60212,-75.94966,-88.17559,-86.12996,-80.94541799999999,-87.794914,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-83.07899,-89.03864,-200,-88.03767
29,29,A03,-71.33097,-73.94489999999999,-57.76259,-69.466385,-71.36742,-72.47796,-67.862015,-69.41639,-64.51105,-72.97739999999999,-88.17559,-86.00887,-82.15444,-88.06298,-75.23626999999999,-84.11659,-89.408215,-88.90357,-83.1975,-89.03633,-200,-88.28211
30,30,A03,-71.09026,-81.618164,-57.938843,-69.65876,-70.32056800000001,-72.39582,-66.73531,-69.41639,-68.82225,-72.97739999999999,-88.17559,-85.624146,-81.97062,-82.52163,-73.19973,-84.10997,-89.408215,-88.90357,-81.23738,-85.85066,-200,-88.56461
31,31,A03,-70.75869,-81.82066,-58.048965,-69.94413,-71.4563,-72.31983,-66.861176,-68.68992,-64.98284,-75.95246,-88.17559,-85.624146,-81.97229,-82.52163,-73.2433,-83.937126,-89.408215,-88.90357,-83.24555,-89.03421,-200,-87.45943
32,32,A03,-70.45102,-82.005936,-57.318557,-65.138915,-71.48535,-72.30275,-66.92318,-68.59386,-65.25599,-75.900604,-88.17559,-85.624146,-82.36287,-88.05909,-73.28373,-83.77722,-89.408215,-88.90357,-83.28952,-89.08912,-200,-88.473434
33,33,A03,-67.18582,-73.94489999999999,-58.15143,-69.78951,-71.51238,-72.31983,-67.08757,-68.50528,-65.24231,-75.79906,-88.17559,-85.73049,-80.94541799999999,-87.875916,-75.23626999999999,-85.15547950000001,-89.408215,-89.97771,-83.50045,-88.973015,-200,-88.332825
34,34,A03,-70.3223,-73.94489999999999,-58.143597,-69.6453,-71.69269,-72.31983,-67.862015,-69.41639,-65.33462,-75.80961,-88.17559,-85.472946,-82.34312,-87.59178,-73.37386,-83.89598,-89.408215,-89.979004,-81.23738,-88.8656,-200,-88.036446
35,35,A03,-70.15054,-82.11929,-58.034355,-69.51049,-70.32056800000001,-72.391884,-67.24052,-69.41639,-68.82225,-72.97739999999999,-88.17559,-85.2874,-82.271355,-87.387596,-73.406235,-83.84893,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.816696
36,36,A03,-69.939026,-82.11266,-58.032627,-69.48481,-71.86124,-72.47502,-67.07299,-68.42333,-65.47241,-75.71606,-88.17559,-85.624146,-82.20459,-82.52163,-73.43649,-83.701645,-89.408215,-89.9802,-83.47263,-88.76593,-200,-87.45943
37,37,A03,-70.29418,-82.052086,-57.318557,-65.138915,-72.01911,-72.55274,-66.91638,-68.34729,-65.60123,-75.62861,-88.17559,-85.624146,-82.090614,-87.143745,-73.86722,-83.665886,-89.408215,-88.90357,-83.50134,-88.77822,-200,-87.45943
38,38,A03,-67.18582,-73.94489999999999,-57.981308,-69.510414,-72.11756,-72.31983,-66.76969,-68.276535,-65.671585,-75.54669,-88.17559,-85.32482,-80.94541799999999,-86.86371,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-83.68826,-88.78969,-200,-88.09363
39,39,A03,-70.478355,-73.94489999999999,-57.93307,-69.53448,-72.160934,-72.31983,-67.862015,-69.41639,-65.63821,-76.066216,-88.17559,-85.20463,-81.831184,-86.60386,-74.122314,-83.63239,-89.408215,-88.90357,-81.23738,-88.902336,-200,-88.24626
40,40,A03,-70.20905,-81.889015,-57.88766,-69.50847,-70.32056800000001,-72.37405,-67.862015,-69.41639,-68.82225,-72.97739999999999,-89.99173,-84.99035,-81.58818,-82.52163,-74.312935,-83.70036,-89.408215,-88.90357,-81.23738,-85.85066,-200,-88.18183
41,41,A03,-69.955536,-81.894844,-57.893078,-69.43572,-72.10443,-72.15666,-66.68174,-68.93431,-68.82225,-76.45622,-88.17559,-85.44352,-81.708046,-82.52163,-74.54105,-83.76425,-89.408215,-88.90357,-83.704636,-88.90725,-200,-87.45943
42,42,A03,-69.71655,-81.95197,-57.318557,-65.138915,-72.05116,-71.90317,-66.648224,-69.090546,-65.50852,-76.67736,-88.17559,-85.624146,-81.86987,-86.51963,-74.65964,-83.72706,-89.408215,-88.90357,-83.71991,-88.91186,-200,-87.45943
43,43,A03,-67.18582,-73.94489999999999,-57.318557,-69.74965,-72.00089,-72.31983,-66.76268,-69.287186,-65.33776,-76.64469,-89.891235,-85.17298,-80.94541799999999,-86.389366,-75.23626999999999,-85.15547950000001,-89.408215,-88.90357,-83.5813,-88.86703,-200,-88.32545
44,44,A03,-69.44317,-73.94489999999999,-57.802544,-69.761536,-72.00085,-71.7132,-67.862015,-69.41639,-65.22502,-76.56604,-89.84743,-85.164474,-81.58419,-86.16567,-74.86721,-83.692,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.90669
45,45,A03,-69.184845,-82.00538,-57.811916,-69.8199,-70.32056800000001,-71.63058,-66.96703,-69.22321,-68.82225,-72.97739999999999,-88.17559,-85.107796,-81.36311,-82.52163,-74.82606,-83.70673,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.96103
46,46,A03,-68.987625,-82.105705,-57.318557,-69.87517,-72.047935,-71.64824,-67.01643,-69.16308,-65.453384,-76.3968,-88.17559,-85.10259,-81.20228,-82.52163,-74.55148,-83.815575,-89.408215,-89.90706,-83.65266,-89.01951,-200,-87.45943
47,47,A03,-68.84772,-82.19985,-57.318557,-65.138915,-72.092514,-71.61748,-66.96819,-69.15514,-65.336945,-76.23671,-89.85485,-85.624146,-81.0503,-86.257935,-74.33834,-83.918526,-89.408215,-89.86083,-83.71962,-88.92212,-200,-88.0121
48,48,A03,-67.18582,-73.94489999999999,-57.679394,-70.113754,-72.134766,-72.31983,-66.82831,-69.05121,-65.27394,-76.13197,-89.86185,-85.14551,-80.94541799999999,-86.294815,-75.23626999999999,-85.15547950000001,-89.408215,-89.91814,-83.78256,-88.8302,-200,-87.962845
49,49,A03,-67.18582,-73.94489999999999,-57.55392,-70.38633,-72.31375,-71.541245,-67.862015,-69.41639,-65.35477,-76.172386,-89.916275,-85.1386,-81.14219,-86.28033,-75.23626999999999,-83.82868,-89.408215,-89.9222,-81.23738,-88.838264,-200,-87.86819
50,50,A03,-68.90137,-82.288345,-57.388466,-70.78326,-70.32056800000001,-71.51589,-67.862015,-68.85746,-68.82225,-72.97739999999999,-88.17559,-85.13207,-81.13554,-86.31535,-74.22948,-83.743546,-89.408215,-88.90357,-81.23738,-85.85066,-200,-87.77885
51,51,A03,-68.813324,-82.37165,-57.318557,-71.114334,-72.345375,-71.53843,-66.83635,-68.76931,-68.82225,-76.118095,-88.17559,-85.624146,-81.40856,-82.52163,-74.079926,-83.6628,-89.408215,-88.90357,-83.987816,-89.08153,-200,-87.45943
