,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S06,-84.63677,-87.93742,-85.58908,-74.0,-76.0,-77.0,-68.33418,-75.0,-83.933047,-87.27257,-200,-200,-87.930345,-88.0,-78.59894,-69.0,-72.0,-85.0,-58.0,-200,-60.633175,-76.30336199999999
1,1,S06,-84.63677,-87.93742,-86.996,-75.001,-76.500496,-77.0,-70.0,-75.0,-83.933047,-88.0,-200,-200,-87.930345,-88.0,-81.0,-67.498505,-71.499504,-82.497505,-58.5005,-200,-65.0,-76.30336199999999
2,2,S06,-76.0,-87.93742,-86.662895,-74.33178,-81.24319,-80.19496000000001,-65.996,-76.00333,-83.0,-86.498505,-200,-200,-86.0,-88.0,-77.496506,-71.40384,-70.99801,-81.66223,-59.002,-200,-66.501495,-77.0
3,3,S06,-77.501495,-88.497505,-85.48904,-76.76571,-75.66423,-77.33444,-67.00066,-76.47048,-81.498505,-84.65957,-200,-200,-83.998,-88.0,-75.65824,-69.004,-76.68548799999999,-83.76122,-62.77767,-200,-66.33377,-77.500496
4,4,S06,-79.34043,-87.32779,-85.58908,-82.34656,-76.25225,-78.257225,-67.75574,-76.47048,-83.004,-87.27257,-200,-200,-83.32979,-88.0,-77.254745,-68.75125,-76.68548799999999,-80.92433,-64.960754,-200,-65.494514,-79.6742
5,5,S06,-80.2617,-87.93742,-85.99723,-75.598785,-77.01076,-79.014725,-68.33418,-73.736786,-83.506485,-84.99702,-200,-200,-84.002,-88.0,-78.59894,-68.8016,-71.25026,-81.988045,-64.64418,-200,-60.633175,-76.30336199999999
6,6,S06,-84.63677,-87.93742,-85.827995,-74.98805,-81.24319,-80.03046,-67.805176,-72.37333,-83.933047,-83.78328,-200,-200,-87.930345,-88.0,-77.60796,-70.0232,-71.402,-81.650665,-64.70457,-200,-66.0016,-76.30336199999999
7,7,S06,-80.20874,-87.49702,-85.26704,-74.257095,-81.24319,-80.19496000000001,-67.83824,-71.80086,-82.9992,-82.971535,-200,-200,-84.40637,-88.0,-77.50479,-71.40384,-71.16407,-81.408775,-64.60132,-200,-66.171036,-80.51145
8,8,S06,-79.83391,-86.991646,-85.2325,-82.34656,-77.34834,-79.29328,-68.301575,-76.47048,-82.49022,-82.09645,-200,-200,-84.3374,-89.33777,-77.57736,-70.31288,-70.993484,-80.96791,-64.13555,-200,-65.99943,-80.20555
9,9,S06,-79.41862,-86.31425,-85.58908,-82.34656,-77.15076,-78.867355,-68.650566,-76.47048,-82.27184,-87.27257,-200,-200,-84.14142,-88.0,-77.63202,-70.40175,-76.68548799999999,-80.92433,-64.960754,-200,-65.87017,-79.83126
