,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A01,-68.0,-62.687332,-71.02548999999999,-61.784557,-66.0,-77.696313,-74.0,-77.0,-73.0,-64.93034,-73.0,-77.0,-73.0,-54.0,-80.0,-89.0,-200,-200,-72.0,-69.52841,-200,-88.0
1,1,A01,-67.499504,-62.687332,-67.0,-61.784557,-67.001,-76.0,-73.499504,-77.0,-70.998,-66.0,-73.70288500000001,-75.999,-73.0,-54.5005,-81.37603,-87.066915,-200,-200,-83.240465,-69.52841,-200,-89.001
2,2,A01,-70.88919,-60.0,-67.500496,-59.0,-69.00732,-73.497505,-72.66357,-72.484033,-70.66423,-66.0,-73.70288500000001,-74.65713,-68.68708,-55.67088,-81.37603,-87.066915,-200,-200,-78.006,-67.0,-200,-89.70136
3,3,A01,-69.00466,-59.4995,-66.99867,-60.5015,-70.303815,-72.66223,-70.66686,-75.99667,-69.74178,-67.00333,-73.500496,-75.99934,-72.66556,-56.50897,-79.499504,-89.996666,-200,-200,-80.679535,-68.501495,-200,-89.70136
4,4,A01,-68.75174,-58.998,-71.02548999999999,-61.002663,-70.2642,-77.696313,-70.66686,-75.24228,-72.960105,-67.75772,-73.33311,-74.740776,-71.99452,-61.083622,-77.66024,-89.24227,-200,-200,-82.27068,-69.52841,-200,-89.70136
5,5,A01,-68.3972,-62.687332,-71.02548999999999,-62.764206,-69.40117,-77.696313,-71.48953,-75.193245,-70.80599,-64.93034,-72.997505,-74.388466,-71.38846,-56.810738,-77.24228,-88.383675,-200,-200,-82.41829,-69.52841,-200,-89.70136
6,6,A01,-68.329796,-62.687332,-66.99901,-61.784557,-68.823975,-72.74727,-71.188065,-75.160446,-70.83891,-67.199585,-73.70288500000001,-73.81343,-71.49224,-57.012558,-81.37603,-87.066915,-200,-200,-83.240465,-69.67155,-200,-89.70136
7,7,A01,-70.88919,-59.250248,-66.999214,-62.00237,-68.84977,-72.59603,-71.32585,-72.484033,-71.009056,-66.82631,-72.39084,-74.65713,-68.68708,-57.157257,-78.60997,-87.066915,-200,-200,-82.68671,-70.25772,-200,-89.70136
8,8,A01,-70.4796,-59.80677,-67.33875,-61.66256,-70.303815,-72.49488,-70.66686,-74.11113,-71.13722,-66.55868,-72.15481,-74.72003,-71.56665,-57.654243,-77.82764,-88.14886,-200,-200,-82.73261,-70.61034,-200,-89.70136
9,9,A01,-70.41757,-59.66986,-71.02548999999999,-61.418926,-69.12786,-77.696313,-70.66686,-73.32077,-72.960105,-66.61575,-71.98557,-75.40289,-71.622696,-61.083622,-77.999435,-87.83396,-200,-200,-82.7672,-70.84617,-200,-89.70136
10,10,A01,-70.13693,-59.718243,-68.02182,-61.623405,-69.2291,-77.696313,-70.69193,-73.05136,-73.09475,-64.93034,-71.59944,-74.775696,-71.55041,-58.158726,-78.12884,-87.59677,-200,-200,-82.91031,-69.52841,-200,-89.70136
11,11,A01,-69.805626,-62.687332,-68.019,-61.784557,-69.09929,-72.5689,-70.34378,-72.94032,-73.5072,-66.54427,-73.70288500000001,-74.27132,-70.9642,-58.35319,-81.37603,-87.066915,-200,-200,-83.240465,-70.722176,-200,-89.70136
12,12,A01,-70.88919,-60.013348,-67.55245,-61.43495,-69.67259,-72.883316,-70.53605,-72.484033,-73.555084,-66.59241,-73.70288500000001,-74.65713,-68.68708,-58.51319,-78.578224,-87.066915,-200,-200,-83.34224,-70.62878,-200,-89.70136
13,13,A01,-69.82452,-60.243973,-67.282875,-61.283398,-70.303815,-73.01295,-70.66686,-74.11203,-73.59522,-66.632,-71.994194,-73.953476,-70.6762,-58.64732,-78.51716,-87.066915,-200,-200,-83.5033,-70.671875,-200,-89.70136
14,14,A01,-69.47949,-60.429432,-71.02548999999999,-61.061546,-69.88256,-77.696313,-70.47943,-74.01171,-72.960105,-64.93034,-72.20603,-73.687035,-70.43477,-61.083622,-78.27259,-87.64358,-200,-200,-83.63833,-70.91776,-200,-89.70136
15,15,A01,-69.18572,-61.06782,-67.54687,-61.784557,-69.63919,-73.64527,-70.432846,-74.01073,-73.376114,-64.93034,-72.671814,-73.713455,-70.144775,-58.93038,-79.15014,-87.892456,-200,-200,-83.584435,-69.52841,-200,-89.70136
16,16,A01,-69.01184,-62.687332,-67.76817,-61.784557,-69.42923,-73.77689,-70.12316,-74.00987,-73.26664,-66.6652,-73.8742,-73.73625,-69.655945,-59.17458,-81.37603,-88.09722,-200,-200,-83.240465,-71.02291,-200,-89.70136
17,17,A01,-70.88919,-61.061703,-67.703316,-61.055996,-69.321465,-73.79702,-69.859474,-72.484033,-73.095726,-66.77789,-74.391396,-74.65713,-68.68708,-59.387627,-79.22189,-87.066915,-200,-200,-83.61749,-71.11105,-200,-89.70136
18,18,A01,-68.78474,-61.05649,-67.64736,-60.96684,-70.303815,-73.814156,-70.66686,-74.310745,-73.08885,-66.875114,-74.04205,-74.057755,-70.05891,-59.359776,-78.80647,-88.26888,-200,-200,-83.64633,-71.27053,-200,-89.70136
19,19,A01,-68.58467,-61.052,-71.02548999999999,-60.730816,-69.154686,-77.696313,-69.7911,-74.216576,-72.960105,-66.88453,-73.66186,-73.981766,-69.91099,-61.083622,-78.67026,-88.41504,-200,-200,-83.81542,-71.48767,-200,-89.70136
20,20,A01,-68.4757,-62.687332,-67.52314,-61.505154,-69.006516,-75.10179,-69.656044,-74.06415,-73.15151,-64.93034,-73.829834,-73.91425,-69.71081,-59.541332,-78.69395,-88.46158,-200,-200,-84.10318,-69.52841,-200,-89.70136
21,21,A01,-68.378174,-62.687332,-67.41371,-61.784557,-68.939995,-75.018715,-69.60892,-74.52254,-73.141495,-66.820984,-73.70288500000001,-73.853836,-69.46557,-59.703823,-81.37603,-87.066915,-200,-200,-83.240465,-71.60171,-200,-89.70136
22,22,A01,-70.88919,-61.12348,-67.3165,-61.468864,-68.880066,-75.30474,-69.56704,-72.484033,-73.068726,-66.76453,-73.70288500000001,-74.65713,-68.68708,-59.8502,-81.37603,-87.066915,-200,-200,-84.03027,-71.70216,-200,-89.70136
23,23,A01,-68.54531,-61.258293,-67.22949,-61.436623,-70.303815,-76.52157,-70.66686,-75.25421,-73.00279,-66.714005,-73.4977,-74.50064,-69.11714,-60.04452,-78.37116,-88.502174,-200,-200,-83.9646,-71.79141,-200,-89.70136
24,24,A01,-68.38828,-61.378063,-71.02548999999999,-61.473854,-68.88747,-77.696313,-69.46347,-75.053444,-72.960105,-66.66849,-73.39872,-74.53145,-68.98653,-61.083622,-78.14837,-88.53794,-200,-200,-83.9051,-71.93738,-200,-89.70136
25,25,A01,-68.30515,-61.419167,-71.02548999999999,-61.784557,-68.89421,-76.75146,-69.37018,-74.93048,-73.002625,-64.93034,-73.054565,-74.499626,-69.226845,-60.161613,-77.94766,-88.56972,-200,-200,-83.8509,-69.52841,-200,-89.70136
26,26,A01,-68.28737,-62.687332,-66.95987,-61.784557,-68.78383,-76.95855,-69.22395,-74.87626,-73.060745,-66.75063,-73.70288500000001,-74.52878,-69.56327,-60.26874,-81.37603,-87.066915,-200,-200,-83.240465,-72.64261,-200,-89.70136
