,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,R02,-71.921235,-71.536205,-75.66038499999999,-62.0,-72.0,-86.0,-75.49290500000001,-76.0,-78.92628,-60.0,-87.0,-79.21262,-63.067688,-66.0,-84.455525,-88.15881,-200,-200,-86.63091,-73.28565,-200,-89.1091
1,1,R02,-71.921235,-71.536205,-78.0,-62.5005,-76.004,-77.4657325,-75.49290500000001,-78.002,-78.92628,-59.4995,-86.499504,-79.0,-63.067688,-66.0,-84.455525,-88.15881,-200,-200,-89.497505,-75.0,-200,-89.1091
2,2,R02,-76.0,-72.0,-76.999,-62.667557,-78.10351,-77.4657325,-71.0,-78.00133,-82.0,-60.670216,-79.40172,-79.0,-71.0,-66.0,-84.455525,-88.15881,-200,-200,-88.99667,-71.997,-200,-89.1091
3,3,R02,-75.499504,-71.499504,-76.99934,-62.60024,-74.99934,-79.994,-70.499504,-75.86292,-81.499504,-62.011963,-79.40172,-79.0,-69.498505,-71.144612,-89.496506,-88.15881,-200,-200,-88.745766,-71.32912,-200,-89.1091
4,4,R02,-74.66357,-71.66689,-76.999504,-62.60024,-74.49601,-81.66822,-70.66689,-76.99401,-79.99468,-58.844053,-84.66024,-79.21262,-67.32513,-66.0,-87.99268,-88.15881,-200,-200,-86.63091,-72.25324,-200,-89.1091
5,5,R02,-74.24477,-72.75773,-75.66038499999999,-63.002995,-75.00279,-82.003494,-75.49290500000001,-76.79283,-78.48555,-60.997593,-83.487045,-78.74825,-66.2363,-66.20239,-84.455525,-88.15881,-200,-200,-86.63091,-73.28565,-200,-89.1091
6,6,R02,-71.921235,-71.536205,-76.594826,-63.002388,-75.51144,-77.4657325,-75.49290500000001,-77.506805,-78.92628,-60.14948,-82.7813,-78.394424,-63.067688,-66.507454,-84.455525,-88.15881,-200,-200,-88.39244,-73.821106,-200,-89.1091
7,7,R02,-73.79045,-73.413925,-76.49388,-62.662575,-78.10351,-77.4657325,-72.009476,-78.16525,-78.18489,-59.687946,-79.40172,-78.15778,-66.79564,-67.01926,-86.7358,-88.15881,-200,-200,-87.647026,-74.19087,-200,-89.1091
8,8,R02,-73.82601,-73.8528,-76.42151,-62.60024,-76.31574,-80.58606,-73.01951,-75.86292,-77.98381,-59.469643,-79.40172,-78.281204,-66.660614,-71.144612,-86.38449,-88.15881,-200,-200,-87.11258,-74.1629,-200,-89.1091
9,9,R02,-73.70496,-74.313995,-76.367,-62.858562,-77.050896,-79.807785,-73.695015,-78.40254,-78.57235,-58.844053,-81.630486,-79.21262,-66.563805,-68.439415,-86.828354,-88.15881,-200,-200,-86.63091,-74.271164,-200,-89.1091
10,10,R02,-73.35513,-74.273384,-75.66038499999999,-63.52351,-77.97367,-79.396324,-74.17934,-78.4719,-78.88632,-59.531208,-81.098465,-78.891495,-67.26688,-69.08492,-84.455525,-89.98273,-200,-200,-86.63091,-75.16837,-200,-89.1091
11,11,R02,-71.921235,-71.536205,-76.556564,-63.810997,-78.71575,-77.4657325,-75.49290500000001,-78.52768,-78.92628,-59.15826,-80.827065,-79.02018,-63.067688,-69.92087,-84.455525,-89.726295,-200,-200,-87.098015,-75.361824,-200,-89.1091
12,12,R02,-74.12651,-74.125565,-76.70901,-63.302887,-78.10351,-79.73306,-74.28548,-78.76788,-78.55126,-58.851406,-79.40172,-79.01804,-67.00372,-71.09446,-86.26734,-88.15881,-200,-200,-87.20272,-75.42383,-200,-89.1091
13,13,R02,-74.32438,-73.90107,-76.64012,-62.60024,-78.54906,-79.996216,-74.60059,-75.86292,-78.17619,-58.684387,-79.40172,-79.01629,-66.89771,-71.144612,-86.23277,-88.15881,-200,-200,-87.28692,-75.38559,-200,-89.1091
14,14,R02,-74.48718,-73.81352,-76.672585,-63.564934,-78.58974,-79.891,-75.06523,-78.698616,-77.8676,-58.844053,-81.1954,-79.21262,-66.713326,-70.90551,-86.43793,-88.15881,-200,-200,-86.63091,-75.43746,-200,-89.1091
15,15,R02,-71.921235,-73.74013,-75.66038499999999,-63.694397,-78.624374,-79.99875,-75.49290500000001,-78.72407,-77.96976,-58.542175,-80.96353,-79.55611,-66.73919,-70.829056,-84.455525,-88.15881,-200,-200,-87.841995,-73.28565,-200,-89.1091
16,16,R02,-71.921235,-71.536205,-76.78466,-63.551342,-78.10351,-77.4657325,-75.49290500000001,-78.50736,-78.92628,-58.33994,-80.6756,-79.84686,-63.067688,-70.92221,-86.70852,-88.15881,-200,-200,-87.946465,-73.28565,-200,-89.1091
17,17,R02,-74.2628,-73.424355,-76.88135,-63.189266,-78.10351,-77.4657325,-74.96173,-78.24289,-78.14117,-58.314304,-79.40172,-80.17725,-66.67678,-71.3051,-86.73684,-88.15881,-200,-200,-87.866554,-75.64132,-200,-89.1091
18,18,R02,-74.07176,-72.992836,-76.8903,-62.60024,-78.65426,-80.17928,-75.235825,-75.86292,-77.97083,-58.363567,-79.40172,-80.013084,-66.46383,-71.144612,-86.94101,-88.15881,-200,-200,-87.956726,-75.517555,-200,-89.1091
19,19,R02,-73.58874,-72.767166,-76.82633,-64.00444,-78.37871,-80.07972,-75.553635,-77.79438,-77.82222,-58.844053,-80.073364,-79.21262,-65.901024,-71.06765,-86.77714,-88.15881,-200,-200,-88.186195,-75.26484,-200,-89.1091
20,20,R02,-74.37379,-73.14311,-75.66038499999999,-64.578865,-78.06413,-80.23248,-75.35049,-77.39593,-77.69131,-58.75116,-79.64503,-80.22768,-65.26154,-70.92546,-84.455525,-88.15881,-200,-200,-87.81361,-73.28565,-200,-89.1091
21,21,R02,-71.921235,-71.536205,-76.83827,-64.814125,-77.922195,-80.818184,-75.49290500000001,-76.97323,-78.92628,-58.899784,-79.67326,-80.07449,-63.067688,-70.93039,-84.455525,-88.15881,-200,-200,-87.4826,-73.28565,-200,-89.1091
22,22,R02,-73.70034,-73.13327,-76.84896,-65.35512,-78.10351,-77.4657325,-75.173256,-76.528694,-78.81278,-58.842422,-79.40172,-80.06957,-65.03726,-71.062325,-86.635765,-88.15881,-200,-200,-87.12026,-75.590454,-200,-89.1091
23,23,R02,-72.96453,-73.12446,-76.79484,-62.60024,-77.729065,-81.046776,-75.160805,-75.86292,-79.1556,-58.97553,-79.40172,-80.12889,-64.77045,-71.144612,-86.28621,-88.15881,-200,-200,-86.793846,-75.81579,-200,-89.1091
24,24,R02,-72.37208,-72.92528,-76.7458,-65.65122,-77.49134,-80.837265,-75.08098,-76.06423,-79.33693,-58.844053,-79.320885,-79.21262,-64.40259,-71.05848,-85.906425,-88.15881,-200,-200,-86.63091,-75.89128,-200,-89.1091
25,25,R02,-72.22086,-73.23836,-75.66038499999999,-65.549355,-77.152565,-80.64975,-75.49290500000001,-75.70111,-79.37784,-59.21651,-78.866776,-79.21262,-64.0076,-70.9951,-84.455525,-89.73962,-200,-200,-86.86826,-76.26814,-200,-89.1091
26,26,R02,-71.921235,-71.536205,-76.46162,-65.45658,-76.6644,-77.4657325,-75.49290500000001,-75.36889,-78.92628,-59.320442,-78.600876,-79.99755,-63.067688,-70.82057,-84.455525,-89.50122,-200,-200,-86.75639,-73.28565,-200,-89.1091
27,27,R02,-72.20724,-72.80493,-76.20163,-65.19688,-78.10351,-77.4657325,-75.60433,-75.12053,-79.175575,-59.302227,-79.40172,-79.75818,-63.70775,-70.60338,-85.6378,-88.15881,-200,-200,-86.71232,-75.773056,-200,-89.1091
28,28,R02,-72.13495,-72.350105,-76.01962,-62.60024,-76.50913,-80.28958,-75.693306,-75.86292,-78.93225,-59.1187,-79.40172,-79.65572,-63.43341,-71.144612,-85.397385,-89.4703,-200,-200,-86.61498,-75.26182,-200,-89.1091
29,29,R02,-71.95226,-71.932274,-76.129684,-64.67406,-76.42334,-80.14833,-75.588844,-74.947105,-78.8224,-58.844053,-78.09854,-79.21262,-63.067688,-71.01446,-85.18081,-89.44213,-200,-200,-86.63091,-74.67846,-200,-89.1091
30,30,R02,-71.72759,-71.435844,-75.66038499999999,-64.19198,-76.34424,-80.13945,-75.613464,-74.89554,-78.88785,-59.16668,-77.837265,-79.39106,-62.730465,-70.95922,-84.455525,-89.35809,-200,-200,-86.63091,-73.28565,-200,-89.1091
31,31,R02,-71.921235,-71.536205,-75.9593,-64.3993,-76.216606,-77.4657325,-75.49290500000001,-74.794266,-78.92628,-59.157772,-77.66223,-79.36932,-63.067688,-71.014824,-84.455525,-89.16719,-200,-200,-86.85869,-73.28565,-200,-89.1091
32,32,R02,-71.35369,-71.41212,-75.801186,-64.645096,-78.10351,-79.781685,-75.51945,-74.96262,-78.78507,-59.09697,-77.802216,-79.29477,-62.418484,-71.22411,-84.7995,-88.15881,-200,-200,-86.81194,-74.5296,-200,-89.1091
33,33,R02,-71.007774,-71.33667,-75.75911,-62.60024,-75.991325,-79.45301,-75.48992,-75.86292,-78.74313,-59.091957,-79.40172,-79.33245,-62.128986,-71.144612,-84.512115,-88.88001,-200,-200,-87.08913,-74.391884,-200,-89.1091
34,34,R02,-70.63337,-71.108925,-75.77156,-65.81909,-75.88675,-79.26111,-75.46269,-75.37814,-78.70411,-58.844053,-77.6972,-79.21262,-61.96466,-71.36762,-84.19091,-88.66878,-200,-200,-86.63091,-74.31752,-200,-89.1091
35,35,R02,-71.921235,-71.103294,-75.66038499999999,-65.88015,-75.73751,-79.19245,-75.655266,-75.51176,-78.66771,-59.087273,-77.600716,-79.21262,-61.914787,-71.654655,-84.455525,-88.57962,-200,-200,-86.63091,-74.195816,-200,-89.1091
36,36,R02,-71.921235,-71.536205,-75.83417,-65.88626,-75.598,-78.91504,-75.49290500000001,-75.435715,-78.92628,-59.082882,-77.6229,-79.525055,-63.067688,-71.82292,-84.455525,-88.75925,-200,-200,-87.03193,-73.28565,-200,-89.1091
37,37,R02,-70.44256,-71.250916,-75.89281,-65.79138,-78.10351,-79.024536,-75.67368,-75.21526,-78.53175,-59.02906,-79.40172,-79.7564,-61.970093,-72.12992,-84.3506,-88.15881,-200,-200,-86.92688,-74.133995,-200,-89.1091
38,38,R02,-70.26459,-71.38919,-75.997536,-62.60024,-75.41703,-79.17837,-75.69082,-75.86292,-78.40441,-59.07679,-77.31677,-79.81978,-61.669807,-71.144612,-84.331116,-88.15881,-200,-200,-86.72675,-74.12717,-200,-89.1091
39,39,R02,-70.09822,-71.469246,-76.145134,-65.95085,-75.296906,-79.42409,-75.655106,-75.45047,-78.28491,-58.844053,-77.03271,-79.21262,-61.48742,-72.46764,-84.258644,-88.61659,-200,-200,-86.63091,-74.27166,-200,-89.1091
40,40,R02,-69.99268,-71.544495,-75.66038499999999,-66.29738,-75.233154,-79.50335,-75.570755,-75.28254,-78.270905,-59.07305,-77.03098,-79.21262,-61.11935,-72.63956,-84.29825,-88.5342,-200,-200,-86.74049,-73.28565,-200,-89.1091
41,41,R02,-71.921235,-71.536205,-76.28408,-66.526245,-75.65983,-77.4657325,-75.49290500000001,-75.17246,-78.92628,-59.06953,-77.33957,-79.82884,-63.067688,-72.656944,-84.455525,-88.50733,-200,-200,-86.554596,-73.28565,-200,-89.1091
42,42,R02,-69.943344,-71.61533,-76.36683,-66.69377,-78.10351,-77.4657325,-75.69295,-75.068565,-78.160385,-59.11403,-79.40172,-79.83735,-61.016205,-71.144612,-84.49265,-88.15881,-200,-200,-86.429016,-74.40726,-200,-89.1091
43,43,R02,-69.79866,-71.73034,-76.54058,-62.60024,-75.57979,-79.627426,-75.757904,-75.86292,-78.10442,-59.203533,-79.40172,-79.69787,-60.967197,-71.144612,-84.622284,-88.15881,-200,-200,-86.50548,-74.1906,-200,-89.1091
44,44,R02,-69.85713,-71.79105,-76.98952,-66.70841,-75.64771,-79.547424,-75.868126,-74.82801,-78.003784,-58.844053,-77.47515,-79.21262,-60.72965,-72.434235,-84.6925,-88.63122,-200,-200,-86.63091,-73.93797,-200,-89.1091
45,45,R02,-71.921235,-71.75351,-75.66038499999999,-66.484955,-75.66443,-79.3261,-76.11789,-74.78899,-78.0036,-59.146812,-77.50155,-79.6639,-60.6001,-72.22379,-84.455525,-88.649345,-200,-200,-86.63091,-73.28565,-200,-89.1091
46,46,R02,-71.921235,-71.536205,-76.99001,-66.32072,-75.63312,-77.4657325,-75.49290500000001,-74.79887,-78.92628,-59.09311,-77.52632,-79.53544,-63.067688,-71.88335,-84.455525,-88.56908,-200,-200,-86.38465,-73.28565,-200,-89.1091
47,47,R02,-70.05692,-71.52949,-76.70951,-65.977905,-78.10351,-77.4657325,-76.06397,-74.71512,-78.2862,-59.04222,-79.40172,-79.462006,-60.995975,-71.51418,-84.456474,-88.15881,-200,-200,-86.222786,-73.74806,-200,-89.1091
48,48,R02,-70.00638,-71.270546,-76.30404,-62.60024,-75.60347,-79.11748,-76.10874,-75.86292,-77.99184,-58.844053,-77.54961,-79.34516,-61.183475,-71.144612,-84.38409,-88.30051,-200,-200,-86.21221,-73.61664,-200,-89.1091
49,49,R02,-69.911156,-71.25796,-75.82689,-65.83927,-75.52882,-78.92057,-75.81883,-74.91354,-77.75944,-58.844053,-77.571526,-79.21262,-61.22149,-71.49024,-84.26689,-88.09484,-200,-200,-86.63091,-73.492455,-200,-89.1091
50,50,R02,-70.05673,-71.19971,-75.66038499999999,-65.66148,-75.64325,-78.876884,-75.92163,-74.96361,-77.67796,-58.762424,-77.73687,-79.47028,-61.30385,-71.467545,-84.455525,-88.04288,-200,-200,-86.20222,-73.28565,-200,-89.1091
51,51,R02,-71.921235,-71.536205,-75.60446,-65.49276,-78.10351,-77.4657325,-75.49290500000001,-75.011154,-78.92628,-58.54297,-77.94074,-79.44826,-63.067688,-71.49208,-84.455525,-88.08798,-200,-200,-86.19275,-73.469246,-200,-89.1091
52,52,R02,-70.00725,-71.23658,-75.57673,-65.33253,-78.10351,-77.4657325,-75.78481,-75.14771,-77.784966,-58.380432,-79.40172,-79.5205,-61.520252,-71.144612,-84.20523,-88.15881,-200,-200,-86.18378,-73.540924,-200,-89.1091
53,53,R02,-69.96036,-71.22573,-75.59606,-62.60024,-75.797935,-79.02407,-75.65517,-75.86292,-77.840706,-58.180298,-79.40172,-79.681625,-61.679886,-71.144612,-84.195335,-88.15881,-200,-200,-86.17527,-73.60885,-200,-89.1091
54,54,R02,-69.915886,-71.21542,-75.523415,-62.60024,-75.89896,-79.02294,-75.57852,-75.00443,-77.847984,-58.844053,-78.038475,-79.21262,-61.78589,-71.56126,-84.28164,-88.03703,-200,-200,-86.63091,-73.67326,-200,-89.1091
55,55,R02,-70.518814,-71.20561,-75.66038499999999,-65.271645,-76.040634,-78.97532,-75.59794,-74.86814,-77.94594,-58.035538,-78.08379,-79.74238,-61.886673,-71.62699,-84.455525,-87.988754,-200,-200,-86.63091,-73.28565,-200,-89.1091
56,56,R02,-71.921235,-71.536205,-75.40894,-65.16824,-76.12982,-77.4657325,-75.49290500000001,-74.69322,-78.92628,-58.033924,-78.1267,-79.84595,-63.067688,-71.82604,-84.455525,-87.80405,-200,-200,-86.351524,-73.28565,-200,-89.1091
57,57,R02,-70.40326,-71.46846,-75.43567,-65.11525,-78.10351,-78.88384,-75.662254,-74.57178,-78.1752,-58.077614,-79.40172,-80.035736,-61.755726,-72.060745,-84.50557,-88.15881,-200,-200,-86.427155,-73.642235,-200,-89.976326
58,58,R02,-70.43052,-71.44728,-75.5513,-62.60024,-76.1693,-78.797035,-75.67768,-75.86292,-78.167274,-58.029022,-79.40172,-80.125145,-61.72155,-71.144612,-84.62313,-88.04348,-200,-200,-86.5447,-73.61277,-200,-89.8848
59,59,R02,-70.456436,-71.29183,-75.57148,-65.11004,-76.16164,-78.7146,-75.5558,-74.81591,-78.02446,-58.844053,-78.027695,-79.21262,-61.734108,-72.14844,-84.64078,-88.087364,-200,-200,-86.63091,-73.63046,-200,-89.75187
60,60,R02,-70.61719,-71.00886,-75.66038499999999,-65.05999,-76.33472,-78.681946,-75.71204,-75.04851,-78.113304,-57.89279,-77.9801,-80.52773,-61.70109,-72.23193,-84.455525,-88.17475,-200,-200,-86.793015,-73.78384,-200,-89.1091
61,61,R02,-71.921235,-71.536205,-75.590706,-65.102264,-76.54454,-77.4657325,-75.49290500000001,-75.13587,-78.92628,-57.763,-78.39575,-80.63953,-63.067688,-72.311455,-84.455525,-88.21232,-200,-200,-86.93849,-73.28565,-200,-89.1091
62,62,R02,-70.49883,-71.00846,-75.56426,-65.14255,-78.10351,-78.6509,-75.815506,-75.39788,-78.28769,-57.863148,-79.40172,-80.700874,-61.535034,-72.70129,-84.37817,-88.15881,-200,-200,-86.94128,-73.74828,-200,-89.533875
63,63,R02,-70.52143,-71.00808,-75.53905,-62.60024,-76.56497,-78.621376,-75.91401,-75.86292,-78.49866,-58.13734,-78.51522,-80.57941,-61.376774,-71.144612,-84.12912,-88.15881,-200,-200,-86.76355,-73.71445,-200,-89.646545
64,64,R02,-70.453,-70.829,-75.693405,-65.001854,-76.58445,-78.50283,-75.82793,-75.380135,-78.47637,-58.844053,-78.53737,-79.21262,-61.27058,-72.62512,-83.984924,-88.11196,-200,-200,-86.63091,-73.54696,-200,-89.70815
