,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-74.0,-86.148757,-88.0,-200,-200,-200,-200,-200,-79.0,-65.0,-60.8059785,-74.873886,-69.0,-200,-86.0,-87.3127
1,1,S08,-88.47462,-200,-88.122082,-89.55076,-89.0,-89.0,-74.0,-86.148757,-87.499504,-200,-200,-200,-200,-200,-81.002,-62.998,-60.8059785,-74.873886,-74.1022275,-200,-86.500496,-87.3127
2,2,S08,-88.47462,-200,-88.122082,-89.55076,-89.0,-87.498505,-75.3229625,-86.148757,-87.33245,-200,-200,-200,-200,-200,-80.05659,-62.329784,-50.0,-66.0,-73.004,-200,-83.244925,-87.3127
3,3,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-84.990685,-74.0,-89.497505,-88.13055,-200,-200,-200,-200,-200,-80.05659,-62.246765,-48.999,-65.499504,-74.34043,-200,-83.65757,-89.329124
4,4,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.24477,-87.99335,-88.13055,-200,-200,-200,-200,-200,-80.33245,-63.32235,-48.664894,-64.329124,-74.25473,-200,-82.73679,-88.99452
5,5,S08,-88.47462,-200,-88.122082,-89.55076,-89.499,-86.48464,-72.992836,-86.7363,-88.004,-200,-200,-200,-200,-200,-79.74527,-62.601604,-49.756233,-63.23929,-74.000786,-200,-83.39723,-88.79324
6,6,S08,-88.47462,-200,-88.122082,-89.55076,-88.993225,-85.49652,-72.99405,-86.148757,-88.205574,-200,-200,-200,-200,-200,-78.784874,-62.669216,-60.8059785,-74.873886,-74.1022275,-200,-83.838936,-89.16774
7,7,S08,-88.47462,-200,-88.122082,-89.55076,-88.48527,-85.39603,-75.3229625,-86.78967,-88.84951,-200,-200,-200,-200,-200,-80.05659,-62.13152,-49.80557,-63.39325,-74.340065,-200,-83.244925,-87.3127
8,8,S08,-88.47462,-200,-88.122082,-89.55076,-88.26762,-85.49852,-73.874176,-86.82537,-88.13055,-200,-200,-200,-200,-200,-78.99108,-61.597187,-50.17797,-63.15681,-73.99715,-200,-83.27637,-87.3127
9,9,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.761116,-87.437126,-88.87157,-200,-200,-200,-200,-200,-78.992386,-63.32235,-50.884605,-63.13383,-73.73885,-200,-82.98196,-89.2897
10,10,S08,-88.47462,-200,-88.122082,-89.55076,-87.84501,-86.48464,-73.67276,-88.02725,-88.75885,-200,-200,-200,-200,-200,-78.86404,-61.179604,-51.28752,-63.116524,-73.65308,-200,-82.75188,-89.38157
11,11,S08,-88.47462,-200,-88.122082,-89.55076,-87.74691,-85.57201,-73.49609,-86.148757,-89.1351,-200,-200,-200,-200,-200,-78.99591,-61.160633,-60.8059785,-74.873886,-74.1022275,-200,-82.67247,-89.68554
12,12,S08,-88.47462,-200,-88.122082,-89.55076,-87.77364,-86.01535,-75.3229625,-88.604515,-89.33206,-200,-200,-200,-200,-200,-80.05659,-61.145027,-51.486317,-62.638653,-73.267265,-200,-83.244925,-87.3127
13,13,S08,-88.47462,-200,-88.122082,-89.55076,-87.69847,-86.47791,-73.35074,-89.06874,-88.13055,-200,-200,-200,-200,-200,-78.890724,-61.041733,-51.54057,-62.25436,-73.04698,-200,-82.89861,-89.82437
14,14,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.40932,-89.35354,-89.202644,-200,-200,-200,-200,-200,-78.901344,-63.32235,-51.48805,-62.229645,-72.86232,-200,-82.81754,-87.3127
15,15,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.54362,-86.148757,-89.184364,-200,-200,-200,-200,-200,-78.91025,-61.12264,-51.534237,-62.569782,-72.705086,-200,-82.66409,-87.3127
16,16,S08,-88.47462,-200,-88.122082,-89.55076,-87.54525,-86.48464,-73.81858,-86.148757,-89.25323,-200,-200,-200,-200,-200,-79.086685,-61.27199,-60.8059785,-74.873886,-74.1022275,-200,-82.452156,-87.3127
17,17,S08,-88.47462,-200,-88.122082,-89.55076,-87.58365,-86.744286,-75.3229625,-88.96079,-89.39219,-200,-200,-200,-200,-200,-80.05659,-61.40229,-51.57356,-62.43725,-72.8081,-200,-83.244925,-87.3127
18,18,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.86629,-75.3229625,-88.710815,-88.13055,-200,-200,-200,-200,-200,-80.05659,-61.37339,-51.607483,-62.32291,-72.74717,-200,-82.71967,-87.3127
19,19,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.83226,-88.49516,-89.061,-200,-200,-200,-200,-200,-79.07979,-63.32235,-51.561676,-62.223156,-72.6935,-200,-82.66797,-87.3127
20,20,S08,-88.47462,-200,-88.122082,-89.55076,-87.69633,-86.48464,-73.70063,-88.38242,-88.91293,-200,-200,-200,-200,-200,-79.07378,-61.55401,-51.521324,-62.13528,-72.439514,-200,-82.62204,-87.3127
21,21,S08,-88.47462,-200,-88.122082,-89.55076,-87.79463,-87.239204,-73.58369,-86.148757,-89.05646,-200,-200,-200,-200,-200,-79.28401,-61.71566,-60.8059785,-74.873886,-74.1022275,-200,-83.24182,-87.3127
22,22,S08,-88.47462,-200,-88.122082,-89.55076,-87.88123,-87.556725,-75.3229625,-88.426796,-89.184906,-200,-200,-200,-200,-200,-80.05659,-62.05253,-51.485477,-62.12598,-72.34438,-200,-83.244925,-87.3127
23,23,S08,-88.47462,-200,-88.122082,-89.55076,-88.095695,-87.910194,-73.611206,-88.39745,-88.13055,-200,-200,-200,-200,-200,-80.05659,-62.481136,-51.453396,-62.117653,-72.06744,-200,-83.09891,-87.3127
24,24,S08,-88.47462,-200,-88.122082,-89.55076,-85.67991,-86.48464,-73.57224,-88.239006,-88.98187,-200,-200,-200,-200,-200,-79.26448,-63.32235,-51.615738,-62.23765,-71.816505,-200,-83.03111,-89.78085
25,25,S08,-88.47462,-200,-88.122082,-89.55076,-88.15546,-86.48464,-73.53694,-88.16002,-88.79791,-200,-200,-200,-200,-200,-79.247,-62.572083,-51.886215,-62.531456,-71.587975,-200,-83.089134,-89.60358
26,26,S08,-88.47462,-200,-88.122082,-89.55076,-87.89055,-88.06777,-73.50479,-86.148757,-89.109406,-200,-200,-200,-200,-200,-79.295006,-62.713566,-60.8059785,-74.873886,-74.1022275,-200,-82.850845,-89.38126
