,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.27933300000001,-84.12306000000001,-88.0,-88.80613,-88.956643,-87.0,-200,-200,-89.67955,-85.50195,-84.0,-88.0,-89.0,-81.52803,-200,-65.57877,-58.252735
1,1,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.27933300000001,-84.12306000000001,-89.001,-88.80613,-88.956643,-89.002,-200,-200,-89.498505,-85.50195,-82.999,-89.501495,-88.499504,-76.0,-200,-72.0,-58.252735
2,2,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.27933300000001,-78.0,-89.33511,-88.80613,-88.956643,-88.91184,-200,-200,-88.997345,-85.0,-86.004776,-89.09310500000001,-89.67022,-76.0,-200,-70.498505,-56.0
3,3,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.27933300000001,-78.0,-88.999,-88.80613,-88.956643,-88.91184,-200,-200,-89.67955,-86.001,-82.330444,-89.750244,-89.05363,-75.66556,-200,-68.32513,-56.0
4,4,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-89.331116,-77.66556,-89.32716500000001,-88.80613,-88.956643,-89.49999,-200,-200,-89.75325,-84.662895,-81.99551,-89.09310500000001,-89.05363,-81.52803,-200,-67.73979,-56.668884
5,5,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.99602,-84.12306000000001,-89.60637,-88.80613,-88.956643,-89.60119,-200,-200,-89.80319,-84.999504,-82.603584,-89.80079,-89.393616,-75.749756,-200,-65.57877,-59.521435
6,6,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.18726,-80.51894,-89.84287,-88.80613,-88.956643,-89.83857,-200,-200,-89.67955,-85.50195,-82.84056,-89.664894,-88.98741,-75.80041,-200,-65.57877,-58.252735
7,7,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.27933300000001,-80.818695,-89.8659,-88.80613,-88.956643,-88.91184,-200,-200,-89.67955,-84.9996,-86.004776,-89.09310500000001,-89.42889,-76.5131,-200,-66.78051,-58.606342
8,8,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.15549,-81.35858,-89.32716500000001,-88.80613,-88.956643,-88.91184,-200,-200,-89.67955,-84.99967,-82.57085,-89.09310500000001,-89.05363,-77.17062,-200,-66.30865,-57.99433
9,9,S05,-89.17291,-200,-89.348854,-89.68649,-88.16974,-88.1327,-81.59912,-89.32716500000001,-88.80613,-88.956643,-88.91184,-200,-200,-89.67955,-84.85317,-82.49702,-89.09310500000001,-89.05363,-81.52803,-200,-66.26342,-57.555534
